"municipality_id","estrana","votes","pct_votes","okres"
"581119",19,1,0.58,"CZ0534"
"581119",24,5,2.91,"CZ0534"
"581119",25,2,1.16,"CZ0534"
"581119",26,15,8.72,"CZ0534"
"581119",27,31,18.02,"CZ0534"
"581119",28,10,5.81,"CZ0534"
"581119",30,24,13.95,"CZ0534"
"581119",31,1,0.58,"CZ0534"
"581119",35,1,0.58,"CZ0534"
"581119",36,1,0.58,"CZ0534"
"581119",37,1,0.58,"CZ0534"
"581119",39,49,28.49,"CZ0534"
"581143",3,1,0.94,"CZ0534"
"581143",5,14,13.21,"CZ0534"
"581143",6,2,1.89,"CZ0534"
"581143",7,9,8.49,"CZ0534"
"581143",9,8,7.55,"CZ0534"
"581143",12,1,0.94,"CZ0534"
"581143",14,1,0.94,"CZ0534"
"581143",19,1,0.94,"CZ0534"
"581143",24,4,3.77,"CZ0534"
"581143",26,12,11.32,"CZ0534"
"581143",27,11,10.38,"CZ0534"
"581143",28,7,6.6,"CZ0534"
"581143",30,24,22.64,"CZ0534"
"581143",34,2,1.89,"CZ0534"
"581143",36,1,0.94,"CZ0534"
"581143",39,8,7.55,"CZ0534"
"581151",5,30,14.85,"CZ0534"
"581151",6,8,3.96,"CZ0534"
"581151",7,4,1.98,"CZ0534"
"581151",8,1,0.5,"CZ0534"
"581151",9,16,7.92,"CZ0534"
"581151",11,1,0.5,"CZ0534"
"581151",12,3,1.49,"CZ0534"
"581151",19,1,0.5,"CZ0534"
"581151",21,1,0.5,"CZ0534"
"581151",24,3,1.49,"CZ0534"
"581151",26,54,26.73,"CZ0534"
"581151",27,26,12.87,"CZ0534"
"581151",28,10,4.95,"CZ0534"
"581151",30,27,13.37,"CZ0534"
"581151",32,1,0.5,"CZ0534"
"581151",35,1,0.5,"CZ0534"
"581151",36,2,0.99,"CZ0534"
"581151",37,2,0.99,"CZ0534"
"581151",39,11,5.45,"CZ0534"
"581178",2,1,0.54,"CZ0534"
"581178",3,1,0.54,"CZ0534"
"581178",5,17,9.19,"CZ0534"
"581178",6,3,1.62,"CZ0534"
"581178",7,9,4.86,"CZ0534"
"581178",9,16,8.65,"CZ0534"
"581178",10,1,0.54,"CZ0534"
"581178",12,4,2.16,"CZ0534"
"581178",14,1,0.54,"CZ0534"
"581178",15,1,0.54,"CZ0534"
"581178",19,1,0.54,"CZ0534"
"581178",22,2,1.08,"CZ0534"
"581178",24,2,1.08,"CZ0534"
"581178",25,2,1.08,"CZ0534"
"581178",26,5,2.7,"CZ0534"
"581178",27,26,14.05,"CZ0534"
"581178",28,16,8.65,"CZ0534"
"581178",30,44,23.78,"CZ0534"
"581178",36,2,1.08,"CZ0534"
"581178",37,9,4.86,"CZ0534"
"581178",39,22,11.89,"CZ0534"
"581186",1,5,0.17,"CZ0534"
"581186",2,15,0.52,"CZ0534"
"581186",3,46,1.59,"CZ0534"
"581186",4,2,0.07,"CZ0534"
"581186",5,509,17.63,"CZ0534"
"581186",6,37,1.28,"CZ0534"
"581186",7,115,3.98,"CZ0534"
"581186",8,2,0.07,"CZ0534"
"581186",9,196,6.79,"CZ0534"
"581186",10,12,0.42,"CZ0534"
"581186",11,2,0.07,"CZ0534"
"581186",12,18,0.62,"CZ0534"
"581186",13,4,0.14,"CZ0534"
"581186",14,2,0.07,"CZ0534"
"581186",15,3,0.1,"CZ0534"
"581186",16,24,0.83,"CZ0534"
"581186",19,5,0.17,"CZ0534"
"581186",21,1,0.03,"CZ0534"
"581186",22,2,0.07,"CZ0534"
"581186",23,3,0.1,"CZ0534"
"581186",24,58,2.01,"CZ0534"
"581186",25,18,0.62,"CZ0534"
"581186",26,274,9.49,"CZ0534"
"581186",27,467,16.18,"CZ0534"
"581186",28,244,8.45,"CZ0534"
"581186",29,1,0.03,"CZ0534"
"581186",30,564,19.54,"CZ0534"
"581186",31,4,0.14,"CZ0534"
"581186",32,2,0.07,"CZ0534"
"581186",33,1,0.03,"CZ0534"
"581186",34,20,0.69,"CZ0534"
"581186",35,1,0.03,"CZ0534"
"581186",36,8,0.28,"CZ0534"
"581186",37,7,0.24,"CZ0534"
"581186",39,208,7.2,"CZ0534"
"581186",40,7,0.24,"CZ0534"
"581194",5,4,12.12,"CZ0534"
"581194",7,4,12.12,"CZ0534"
"581194",9,2,6.06,"CZ0534"
"581194",11,2,6.06,"CZ0534"
"581194",14,1,3.03,"CZ0534"
"581194",16,1,3.03,"CZ0534"
"581194",27,3,9.09,"CZ0534"
"581194",28,2,6.06,"CZ0534"
"581194",30,8,24.24,"CZ0534"
"581194",32,1,3.03,"CZ0534"
"581194",34,1,3.03,"CZ0534"
"581194",39,4,12.12,"CZ0534"
"581208",5,20,12.2,"CZ0534"
"581208",6,2,1.22,"CZ0534"
"581208",7,13,7.93,"CZ0534"
"581208",9,6,3.66,"CZ0534"
"581208",16,1,0.61,"CZ0534"
"581208",19,1,0.61,"CZ0534"
"581208",21,1,0.61,"CZ0534"
"581208",24,1,0.61,"CZ0534"
"581208",25,2,1.22,"CZ0534"
"581208",26,14,8.54,"CZ0534"
"581208",27,34,20.73,"CZ0534"
"581208",28,13,7.93,"CZ0534"
"581208",30,41,25,"CZ0534"
"581208",31,2,1.22,"CZ0534"
"581208",34,1,0.61,"CZ0534"
"581208",36,2,1.22,"CZ0534"
"581208",39,10,6.1,"CZ0534"
"581216",1,1,1.96,"CZ0534"
"581216",5,5,9.8,"CZ0534"
"581216",7,3,5.88,"CZ0534"
"581216",9,6,11.76,"CZ0534"
"581216",11,1,1.96,"CZ0534"
"581216",15,2,3.92,"CZ0534"
"581216",24,3,5.88,"CZ0534"
"581216",26,2,3.92,"CZ0534"
"581216",27,14,27.45,"CZ0534"
"581216",28,1,1.96,"CZ0534"
"581216",30,8,15.69,"CZ0534"
"581216",39,5,9.8,"CZ0534"
"581224",3,2,1.1,"CZ0534"
"581224",5,25,13.81,"CZ0534"
"581224",6,4,2.21,"CZ0534"
"581224",7,8,4.42,"CZ0534"
"581224",9,32,17.68,"CZ0534"
"581224",12,1,0.55,"CZ0534"
"581224",15,1,0.55,"CZ0534"
"581224",16,2,1.1,"CZ0534"
"581224",23,1,0.55,"CZ0534"
"581224",24,2,1.1,"CZ0534"
"581224",26,19,10.5,"CZ0534"
"581224",27,29,16.02,"CZ0534"
"581224",28,8,4.42,"CZ0534"
"581224",30,46,25.41,"CZ0534"
"581224",40,1,0.55,"CZ0534"
"581232",3,5,7.94,"CZ0534"
"581232",5,5,7.94,"CZ0534"
"581232",6,1,1.59,"CZ0534"
"581232",7,1,1.59,"CZ0534"
"581232",9,2,3.17,"CZ0534"
"581232",15,1,1.59,"CZ0534"
"581232",17,2,3.17,"CZ0534"
"581232",26,5,7.94,"CZ0534"
"581232",27,16,25.4,"CZ0534"
"581232",30,17,26.98,"CZ0534"
"581232",31,2,3.17,"CZ0534"
"581232",39,6,9.52,"CZ0534"
"581259",1,2,0.13,"CZ0534"
"581259",2,2,0.13,"CZ0534"
"581259",3,8,0.52,"CZ0534"
"581259",4,1,0.07,"CZ0534"
"581259",5,242,15.84,"CZ0534"
"581259",6,16,1.05,"CZ0534"
"581259",7,52,3.4,"CZ0534"
"581259",9,73,4.78,"CZ0534"
"581259",10,1,0.07,"CZ0534"
"581259",11,1,0.07,"CZ0534"
"581259",12,5,0.33,"CZ0534"
"581259",13,1,0.07,"CZ0534"
"581259",14,1,0.07,"CZ0534"
"581259",15,2,0.13,"CZ0534"
"581259",16,20,1.31,"CZ0534"
"581259",19,1,0.07,"CZ0534"
"581259",21,3,0.2,"CZ0534"
"581259",23,2,0.13,"CZ0534"
"581259",24,39,2.55,"CZ0534"
"581259",25,5,0.33,"CZ0534"
"581259",26,198,12.96,"CZ0534"
"581259",27,299,19.57,"CZ0534"
"581259",28,117,7.66,"CZ0534"
"581259",29,4,0.26,"CZ0534"
"581259",30,275,18,"CZ0534"
"581259",31,1,0.07,"CZ0534"
"581259",34,12,0.79,"CZ0534"
"581259",36,2,0.13,"CZ0534"
"581259",37,15,0.98,"CZ0534"
"581259",39,121,7.92,"CZ0534"
"581259",40,7,0.46,"CZ0534"
"581267",2,1,1.61,"CZ0534"
"581267",3,2,3.23,"CZ0534"
"581267",5,11,17.74,"CZ0534"
"581267",7,1,1.61,"CZ0534"
"581267",9,3,4.84,"CZ0534"
"581267",10,1,1.61,"CZ0534"
"581267",12,1,1.61,"CZ0534"
"581267",15,1,1.61,"CZ0534"
"581267",27,19,30.65,"CZ0534"
"581267",28,8,12.9,"CZ0534"
"581267",30,11,17.74,"CZ0534"
"581267",36,1,1.61,"CZ0534"
"581267",39,1,1.61,"CZ0534"
"581267",40,1,1.61,"CZ0534"
"581275",5,34,16.92,"CZ0534"
"581275",6,2,1,"CZ0534"
"581275",7,6,2.99,"CZ0534"
"581275",9,13,6.47,"CZ0534"
"581275",10,2,1,"CZ0534"
"581275",12,3,1.49,"CZ0534"
"581275",14,1,0.5,"CZ0534"
"581275",23,1,0.5,"CZ0534"
"581275",24,1,0.5,"CZ0534"
"581275",25,1,0.5,"CZ0534"
"581275",26,13,6.47,"CZ0534"
"581275",27,23,11.44,"CZ0534"
"581275",28,18,8.96,"CZ0534"
"581275",30,46,22.89,"CZ0534"
"581275",34,3,1.49,"CZ0534"
"581275",35,1,0.5,"CZ0534"
"581275",37,5,2.49,"CZ0534"
"581275",39,26,12.94,"CZ0534"
"581275",40,2,1,"CZ0534"
"530646",5,3,8.33,"CZ0631"
"530646",6,2,5.56,"CZ0631"
"530646",7,4,11.11,"CZ0631"
"530646",9,5,13.89,"CZ0631"
"530646",16,1,2.78,"CZ0631"
"530646",25,1,2.78,"CZ0631"
"530646",26,2,5.56,"CZ0631"
"530646",27,5,13.89,"CZ0631"
"530646",28,1,2.78,"CZ0631"
"530646",30,7,19.44,"CZ0631"
"530646",31,1,2.78,"CZ0631"
"530646",36,4,11.11,"CZ0631"
"530654",3,1,1.85,"CZ0631"
"530654",5,5,9.26,"CZ0631"
"530654",7,1,1.85,"CZ0631"
"530654",9,4,7.41,"CZ0631"
"530654",21,1,1.85,"CZ0631"
"530654",24,2,3.7,"CZ0631"
"530654",26,6,11.11,"CZ0631"
"530654",27,15,27.78,"CZ0631"
"530654",28,2,3.7,"CZ0631"
"530654",30,13,24.07,"CZ0631"
"530654",34,1,1.85,"CZ0631"
"530654",39,3,5.56,"CZ0631"
"530662",2,1,2.78,"CZ0631"
"530662",5,7,19.44,"CZ0631"
"530662",6,2,5.56,"CZ0631"
"530662",8,1,2.78,"CZ0631"
"530662",9,1,2.78,"CZ0631"
"530662",12,1,2.78,"CZ0631"
"530662",16,2,5.56,"CZ0631"
"530662",26,4,11.11,"CZ0631"
"530662",27,6,16.67,"CZ0631"
"530662",28,3,8.33,"CZ0631"
"530662",30,3,8.33,"CZ0631"
"530662",39,5,13.89,"CZ0631"
"546194",5,1,5.88,"CZ0631"
"546194",9,2,11.76,"CZ0631"
"546194",15,1,5.88,"CZ0631"
"546194",27,4,23.53,"CZ0631"
"546194",28,3,17.65,"CZ0631"
"546194",30,6,35.29,"CZ0631"
"546216",5,4,7.02,"CZ0631"
"546216",6,1,1.75,"CZ0631"
"546216",7,8,14.04,"CZ0631"
"546216",9,3,5.26,"CZ0631"
"546216",16,1,1.75,"CZ0631"
"546216",24,1,1.75,"CZ0631"
"546216",26,6,10.53,"CZ0631"
"546216",27,5,8.77,"CZ0631"
"546216",28,1,1.75,"CZ0631"
"546216",30,22,38.6,"CZ0631"
"546216",34,1,1.75,"CZ0631"
"546216",39,4,7.02,"CZ0631"
"548189",5,10,22.22,"CZ0631"
"548189",7,1,2.22,"CZ0631"
"548189",9,3,6.67,"CZ0631"
"548189",26,1,2.22,"CZ0631"
"548189",27,5,11.11,"CZ0631"
"548189",28,7,15.56,"CZ0631"
"548189",30,8,17.78,"CZ0631"
"548189",39,9,20,"CZ0631"
"548189",40,1,2.22,"CZ0631"
"548197",5,2,10.53,"CZ0631"
"548197",7,4,21.05,"CZ0631"
"548197",9,1,5.26,"CZ0631"
"548197",27,3,15.79,"CZ0631"
"548197",28,1,5.26,"CZ0631"
"548197",30,4,21.05,"CZ0631"
"548197",39,4,21.05,"CZ0631"
"548243",5,7,24.14,"CZ0631"
"548243",9,1,3.45,"CZ0631"
"548243",12,1,3.45,"CZ0631"
"548243",27,1,3.45,"CZ0631"
"548243",30,9,31.03,"CZ0631"
"548243",36,2,6.9,"CZ0631"
"548243",39,8,27.59,"CZ0631"
"548251",5,5,8.77,"CZ0631"
"548251",6,1,1.75,"CZ0631"
"548251",7,3,5.26,"CZ0631"
"548251",9,9,15.79,"CZ0631"
"548251",24,1,1.75,"CZ0631"
"548251",26,3,5.26,"CZ0631"
"548251",27,8,14.04,"CZ0631"
"548251",28,4,7.02,"CZ0631"
"548251",30,23,40.35,"CZ0631"
"548260",2,2,5,"CZ0631"
"548260",5,10,25,"CZ0631"
"548260",7,6,15,"CZ0631"
"548260",9,2,5,"CZ0631"
"548260",24,1,2.5,"CZ0631"
"548260",26,1,2.5,"CZ0631"
"548260",27,5,12.5,"CZ0631"
"548260",28,1,2.5,"CZ0631"
"548260",30,7,17.5,"CZ0631"
"548260",39,5,12.5,"CZ0631"
"548278",5,7,14.89,"CZ0631"
"548278",6,2,4.26,"CZ0631"
"548278",7,1,2.13,"CZ0631"
"548278",9,9,19.15,"CZ0631"
"548278",12,3,6.38,"CZ0631"
"548278",16,1,2.13,"CZ0631"
"548278",18,1,2.13,"CZ0631"
"548278",26,4,8.51,"CZ0631"
"548278",27,5,10.64,"CZ0631"
"548278",28,2,4.26,"CZ0631"
"548278",30,6,12.77,"CZ0631"
"548278",34,1,2.13,"CZ0631"
"548278",37,1,2.13,"CZ0631"
"548278",39,4,8.51,"CZ0631"
"548286",3,1,0.85,"CZ0631"
"548286",5,21,17.8,"CZ0631"
"548286",6,4,3.39,"CZ0631"
"548286",7,11,9.32,"CZ0631"
"548286",9,5,4.24,"CZ0631"
"548286",12,4,3.39,"CZ0631"
"548286",16,2,1.69,"CZ0631"
"548286",24,4,3.39,"CZ0631"
"548286",25,1,0.85,"CZ0631"
"548286",26,16,13.56,"CZ0631"
"548286",27,18,15.25,"CZ0631"
"548286",28,9,7.63,"CZ0631"
"548286",30,13,11.02,"CZ0631"
"548286",37,1,0.85,"CZ0631"
"548286",39,8,6.78,"CZ0631"
"548308",5,1,2.5,"CZ0631"
"548308",6,2,5,"CZ0631"
"548308",7,3,7.5,"CZ0631"
"548308",9,3,7.5,"CZ0631"
"548308",16,2,5,"CZ0631"
"548308",26,4,10,"CZ0631"
"548308",27,5,12.5,"CZ0631"
"548308",28,6,15,"CZ0631"
"548308",30,13,32.5,"CZ0631"
"548308",39,1,2.5,"CZ0631"
"548316",5,8,14.81,"CZ0631"
"548316",6,1,1.85,"CZ0631"
"548316",7,3,5.56,"CZ0631"
"548316",9,1,1.85,"CZ0631"
"548316",12,1,1.85,"CZ0631"
"548316",19,1,1.85,"CZ0631"
"548316",24,2,3.7,"CZ0631"
"548316",25,2,3.7,"CZ0631"
"548316",26,3,5.56,"CZ0631"
"548316",27,9,16.67,"CZ0631"
"548316",28,4,7.41,"CZ0631"
"548316",30,11,20.37,"CZ0631"
"548316",31,1,1.85,"CZ0631"
"548316",35,1,1.85,"CZ0631"
"548316",36,1,1.85,"CZ0631"
"548316",39,5,9.26,"CZ0631"
"548324",5,1,3.85,"CZ0631"
"548324",7,2,7.69,"CZ0631"
"548324",9,5,19.23,"CZ0631"
"548324",16,1,3.85,"CZ0631"
"548324",26,3,11.54,"CZ0631"
"548324",28,12,46.15,"CZ0631"
"548324",30,1,3.85,"CZ0631"
"548324",39,1,3.85,"CZ0631"
"548341",5,2,10.53,"CZ0631"
"548341",10,1,5.26,"CZ0631"
"548341",12,1,5.26,"CZ0631"
"548341",17,1,5.26,"CZ0631"
"548341",27,2,10.53,"CZ0631"
"548341",28,7,36.84,"CZ0631"
"548341",30,3,15.79,"CZ0631"
"548341",31,1,5.26,"CZ0631"
"548341",36,1,5.26,"CZ0631"
"548359",5,2,3.7,"CZ0631"
"548359",9,2,3.7,"CZ0631"
"548359",12,1,1.85,"CZ0631"
"548359",16,2,3.7,"CZ0631"
"548359",26,8,14.81,"CZ0631"
"548359",27,4,7.41,"CZ0631"
"548359",30,11,20.37,"CZ0631"
"548359",34,1,1.85,"CZ0631"
"548359",36,1,1.85,"CZ0631"
"548359",39,19,35.19,"CZ0631"
"548359",40,3,5.56,"CZ0631"
"548375",5,6,14.29,"CZ0631"
"548375",6,1,2.38,"CZ0631"
"548375",7,3,7.14,"CZ0631"
"548375",9,9,21.43,"CZ0631"
"548375",12,1,2.38,"CZ0631"
"548375",19,1,2.38,"CZ0631"
"548375",27,5,11.9,"CZ0631"
"548375",28,3,7.14,"CZ0631"
"548375",30,8,19.05,"CZ0631"
"548375",39,5,11.9,"CZ0631"
"548413",5,2,5.13,"CZ0631"
"548413",6,1,2.56,"CZ0631"
"548413",7,9,23.08,"CZ0631"
"548413",9,5,12.82,"CZ0631"
"548413",19,2,5.13,"CZ0631"
"548413",26,5,12.82,"CZ0631"
"548413",27,6,15.38,"CZ0631"
"548413",28,1,2.56,"CZ0631"
"548413",30,8,20.51,"CZ0631"
"548421",2,1,1.1,"CZ0631"
"548421",5,1,1.1,"CZ0631"
"548421",7,4,4.4,"CZ0631"
"548421",9,1,1.1,"CZ0631"
"548421",10,1,1.1,"CZ0631"
"548421",12,1,1.1,"CZ0631"
"548421",16,1,1.1,"CZ0631"
"548421",19,2,2.2,"CZ0631"
"548421",24,2,2.2,"CZ0631"
"548421",26,1,1.1,"CZ0631"
"548421",27,9,9.89,"CZ0631"
"548421",28,9,9.89,"CZ0631"
"548421",30,23,25.27,"CZ0631"
"548421",34,3,3.3,"CZ0631"
"548421",39,32,35.16,"CZ0631"
"548430",4,1,1.64,"CZ0631"
"548430",5,13,21.31,"CZ0631"
"548430",6,2,3.28,"CZ0631"
"548430",7,7,11.48,"CZ0631"
"548430",9,3,4.92,"CZ0631"
"548430",11,1,1.64,"CZ0631"
"548430",12,2,3.28,"CZ0631"
"548430",26,2,3.28,"CZ0631"
"548430",27,5,8.2,"CZ0631"
"548430",28,5,8.2,"CZ0631"
"548430",30,14,22.95,"CZ0631"
"548430",36,2,3.28,"CZ0631"
"548430",39,4,6.56,"CZ0631"
"548448",5,7,33.33,"CZ0631"
"548448",7,1,4.76,"CZ0631"
"548448",26,4,19.05,"CZ0631"
"548448",27,2,9.52,"CZ0631"
"548448",30,4,19.05,"CZ0631"
"548448",39,3,14.29,"CZ0631"
"548481",5,2,10,"CZ0631"
"548481",9,3,15,"CZ0631"
"548481",26,8,40,"CZ0631"
"548481",28,3,15,"CZ0631"
"548481",30,1,5,"CZ0631"
"548481",39,3,15,"CZ0631"
"548499",9,1,6.67,"CZ0631"
"548499",27,2,13.33,"CZ0631"
"548499",28,1,6.67,"CZ0631"
"548499",30,11,73.33,"CZ0631"
"548529",3,1,3.57,"CZ0631"
"548529",5,2,7.14,"CZ0631"
"548529",7,1,3.57,"CZ0631"
"548529",24,3,10.71,"CZ0631"
"548529",26,2,7.14,"CZ0631"
"548529",27,6,21.43,"CZ0631"
"548529",30,6,21.43,"CZ0631"
"548529",31,1,3.57,"CZ0631"
"548529",39,6,21.43,"CZ0631"
"548537",5,3,12,"CZ0631"
"548537",7,1,4,"CZ0631"
"548537",9,2,8,"CZ0631"
"548537",26,2,8,"CZ0631"
"548537",27,8,32,"CZ0631"
"548537",30,2,8,"CZ0631"
"548537",36,1,4,"CZ0631"
"548537",39,3,12,"CZ0631"
"548537",40,3,12,"CZ0631"
"548553",5,7,17.95,"CZ0631"
"548553",7,1,2.56,"CZ0631"
"548553",9,10,25.64,"CZ0631"
"548553",13,1,2.56,"CZ0631"
"548553",24,3,7.69,"CZ0631"
"548553",26,1,2.56,"CZ0631"
"548553",27,1,2.56,"CZ0631"
"548553",28,1,2.56,"CZ0631"
"548553",30,8,20.51,"CZ0631"
"548553",31,1,2.56,"CZ0631"
"548553",39,5,12.82,"CZ0631"
"548570",5,5,11.11,"CZ0631"
"548570",7,5,11.11,"CZ0631"
"548570",9,2,4.44,"CZ0631"
"548570",24,1,2.22,"CZ0631"
"548570",25,3,6.67,"CZ0631"
"548570",26,4,8.89,"CZ0631"
"548570",27,2,4.44,"CZ0631"
"548570",28,2,4.44,"CZ0631"
"548570",30,13,28.89,"CZ0631"
"548570",39,8,17.78,"CZ0631"
"548588",2,1,1.79,"CZ0631"
"548588",5,14,25,"CZ0631"
"548588",9,3,5.36,"CZ0631"
"548588",24,1,1.79,"CZ0631"
"548588",26,9,16.07,"CZ0631"
"548588",27,8,14.29,"CZ0631"
"548588",28,5,8.93,"CZ0631"
"548588",30,14,25,"CZ0631"
"548588",39,1,1.79,"CZ0631"
"548596",5,4,13.79,"CZ0631"
"548596",7,2,6.9,"CZ0631"
"548596",9,1,3.45,"CZ0631"
"548596",11,1,3.45,"CZ0631"
"548596",26,1,3.45,"CZ0631"
"548596",27,2,6.9,"CZ0631"
"548596",28,5,17.24,"CZ0631"
"548596",30,13,44.83,"CZ0631"
"548618",5,9,22.5,"CZ0631"
"548618",9,2,5,"CZ0631"
"548618",10,1,2.5,"CZ0631"
"548618",12,2,5,"CZ0631"
"548618",26,3,7.5,"CZ0631"
"548618",27,6,15,"CZ0631"
"548618",30,9,22.5,"CZ0631"
"548618",31,1,2.5,"CZ0631"
"548618",39,7,17.5,"CZ0631"
"548626",2,1,4.35,"CZ0631"
"548626",5,4,17.39,"CZ0631"
"548626",9,2,8.7,"CZ0631"
"548626",21,1,4.35,"CZ0631"
"548626",27,3,13.04,"CZ0631"
"548626",30,7,30.43,"CZ0631"
"548626",31,1,4.35,"CZ0631"
"548626",37,2,8.7,"CZ0631"
"548626",39,2,8.7,"CZ0631"
"548634",5,5,9.8,"CZ0631"
"548634",7,1,1.96,"CZ0631"
"548634",9,9,17.65,"CZ0631"
"548634",24,1,1.96,"CZ0631"
"548634",28,9,17.65,"CZ0631"
"548634",30,19,37.25,"CZ0631"
"548634",39,7,13.73,"CZ0631"
"555266",5,19,14.5,"CZ0631"
"555266",6,2,1.53,"CZ0631"
"555266",9,11,8.4,"CZ0631"
"555266",12,2,1.53,"CZ0631"
"555266",13,1,0.76,"CZ0631"
"555266",16,3,2.29,"CZ0631"
"555266",19,1,0.76,"CZ0631"
"555266",22,1,0.76,"CZ0631"
"555266",25,1,0.76,"CZ0631"
"555266",26,10,7.63,"CZ0631"
"555266",27,34,25.95,"CZ0631"
"555266",28,6,4.58,"CZ0631"
"555266",30,28,21.37,"CZ0631"
"555266",34,1,0.76,"CZ0631"
"555266",39,11,8.4,"CZ0631"
"568414",1,9,0.17,"CZ0631"
"568414",2,10,0.19,"CZ0631"
"568414",3,14,0.26,"CZ0631"
"568414",4,3,0.06,"CZ0631"
"568414",5,814,15.14,"CZ0631"
"568414",6,64,1.19,"CZ0631"
"568414",7,258,4.8,"CZ0631"
"568414",8,4,0.07,"CZ0631"
"568414",9,440,8.18,"CZ0631"
"568414",10,6,0.11,"CZ0631"
"568414",11,7,0.13,"CZ0631"
"568414",12,23,0.43,"CZ0631"
"568414",13,7,0.13,"CZ0631"
"568414",14,10,0.19,"CZ0631"
"568414",15,7,0.13,"CZ0631"
"568414",16,34,0.63,"CZ0631"
"568414",17,4,0.07,"CZ0631"
"568414",18,1,0.02,"CZ0631"
"568414",19,9,0.17,"CZ0631"
"568414",21,1,0.02,"CZ0631"
"568414",22,4,0.07,"CZ0631"
"568414",23,1,0.02,"CZ0631"
"568414",24,118,2.19,"CZ0631"
"568414",25,25,0.46,"CZ0631"
"568414",26,512,9.52,"CZ0631"
"568414",27,740,13.76,"CZ0631"
"568414",28,539,10.02,"CZ0631"
"568414",30,1176,21.87,"CZ0631"
"568414",31,7,0.13,"CZ0631"
"568414",32,1,0.02,"CZ0631"
"568414",33,3,0.06,"CZ0631"
"568414",34,38,0.71,"CZ0631"
"568414",35,10,0.19,"CZ0631"
"568414",36,8,0.15,"CZ0631"
"568414",37,27,0.5,"CZ0631"
"568414",39,420,7.81,"CZ0631"
"568414",40,23,0.43,"CZ0631"
"568457",5,9,12.5,"CZ0631"
"568457",7,2,2.78,"CZ0631"
"568457",9,2,2.78,"CZ0631"
"568457",10,1,1.39,"CZ0631"
"568457",22,2,2.78,"CZ0631"
"568457",26,4,5.56,"CZ0631"
"568457",27,7,9.72,"CZ0631"
"568457",28,6,8.33,"CZ0631"
"568457",30,21,29.17,"CZ0631"
"568457",39,18,25,"CZ0631"
"568465",5,4,16,"CZ0631"
"568465",6,1,4,"CZ0631"
"568465",7,3,12,"CZ0631"
"568465",9,7,28,"CZ0631"
"568465",26,1,4,"CZ0631"
"568465",27,1,4,"CZ0631"
"568465",28,3,12,"CZ0631"
"568465",30,3,12,"CZ0631"
"568465",39,2,8,"CZ0631"
"568490",5,1,2.38,"CZ0631"
"568490",6,2,4.76,"CZ0631"
"568490",7,1,2.38,"CZ0631"
"568490",9,3,7.14,"CZ0631"
"568490",24,1,2.38,"CZ0631"
"568490",26,4,9.52,"CZ0631"
"568490",27,2,4.76,"CZ0631"
"568490",28,8,19.05,"CZ0631"
"568490",30,8,19.05,"CZ0631"
"568490",39,12,28.57,"CZ0631"
"568503",5,39,19.6,"CZ0631"
"568503",6,6,3.02,"CZ0631"
"568503",7,8,4.02,"CZ0631"
"568503",9,12,6.03,"CZ0631"
"568503",10,1,0.5,"CZ0631"
"568503",12,2,1.01,"CZ0631"
"568503",14,1,0.5,"CZ0631"
"568503",15,1,0.5,"CZ0631"
"568503",16,3,1.51,"CZ0631"
"568503",18,1,0.5,"CZ0631"
"568503",19,1,0.5,"CZ0631"
"568503",24,4,2.01,"CZ0631"
"568503",26,14,7.04,"CZ0631"
"568503",27,23,11.56,"CZ0631"
"568503",28,11,5.53,"CZ0631"
"568503",30,45,22.61,"CZ0631"
"568503",39,27,13.57,"CZ0631"
"568520",3,5,6.67,"CZ0631"
"568520",5,7,9.33,"CZ0631"
"568520",6,5,6.67,"CZ0631"
"568520",7,7,9.33,"CZ0631"
"568520",9,5,6.67,"CZ0631"
"568520",10,1,1.33,"CZ0631"
"568520",12,1,1.33,"CZ0631"
"568520",22,2,2.67,"CZ0631"
"568520",24,1,1.33,"CZ0631"
"568520",26,8,10.67,"CZ0631"
"568520",27,5,6.67,"CZ0631"
"568520",28,1,1.33,"CZ0631"
"568520",30,18,24,"CZ0631"
"568520",36,1,1.33,"CZ0631"
"568520",39,8,10.67,"CZ0631"
"568538",3,1,1.32,"CZ0631"
"568538",5,18,23.68,"CZ0631"
"568538",6,2,2.63,"CZ0631"
"568538",7,5,6.58,"CZ0631"
"568538",9,7,9.21,"CZ0631"
"568538",11,1,1.32,"CZ0631"
"568538",13,1,1.32,"CZ0631"
"568538",16,2,2.63,"CZ0631"
"568538",19,1,1.32,"CZ0631"
"568538",23,1,1.32,"CZ0631"
"568538",24,1,1.32,"CZ0631"
"568538",26,4,5.26,"CZ0631"
"568538",27,8,10.53,"CZ0631"
"568538",28,4,5.26,"CZ0631"
"568538",30,14,18.42,"CZ0631"
"568538",32,1,1.32,"CZ0631"
"568538",39,5,6.58,"CZ0631"
"568597",5,6,8,"CZ0631"
"568597",6,7,9.33,"CZ0631"
"568597",7,2,2.67,"CZ0631"
"568597",9,10,13.33,"CZ0631"
"568597",12,1,1.33,"CZ0631"
"568597",16,3,4,"CZ0631"
"568597",19,1,1.33,"CZ0631"
"568597",23,1,1.33,"CZ0631"
"568597",24,1,1.33,"CZ0631"
"568597",26,3,4,"CZ0631"
"568597",27,9,12,"CZ0631"
"568597",28,5,6.67,"CZ0631"
"568597",30,11,14.67,"CZ0631"
"568597",39,15,20,"CZ0631"
